node_id,filtered_tilt,filtered_vibration,filtered_strain,status
NODE_01,0.0643,0.191,0.0583,SAFE
NODE_01,0.1931,0.0458,0.0665,SAFE
NODE_01,0.1514,0.1055,0.0267,SAFE
NODE_01,0.0113,0.2965,0.0918,SAFE
NODE_01,0.1505,0.07,0.0459,SAFE
NODE_01,0.2033,0.1867,0.0819,SAFE
NODE_01,0.0607,0.246,0.0303,SAFE
NODE_01,0.1186,0.2391,0.1798,SAFE
NODE_01,0.1058,0.1551,0.0908,SAFE
NODE_01,0.1787,0.2667,0.0421,SAFE
NODE_01,0.1328,0.0857,0.0934,SAFE
NODE_01,0.2513,0.068,0.0572,SAFE
NODE_01,1.2735,0.3553,0.5448,WARNING
NODE_01,0.062,0.1523,0.002,SAFE
NODE_01,0.0899,0.1213,0.0176,SAFE
NODE_01,0.1744,0.0913,0.1656,SAFE
NODE_01,0.2022,0.153,0.0303,SAFE
NODE_01,0.2595,0.2726,0.0917,SAFE
NODE_01,0.101,0.2445,0.0824,SAFE
NODE_01,1.455,0.6137,0.525,WARNING
NODE_01,0.0024,0.1205,0.0013,SAFE
NODE_01,0.2779,0.1242,0.0846,SAFE
NODE_01,0.1468,0.2025,0.1856,SAFE
NODE_01,0.0235,0.0393,0.0399,SAFE
NODE_01,0.1874,0.2319,0.1603,SAFE
NODE_01,0.0665,0.138,0.1786,SAFE
NODE_01,14.1003,2.7765,5.0906,DANGER
NODE_01,0.1006,0.0776,0.1745,SAFE
NODE_01,0.1363,0.1299,0.1043,SAFE
NODE_01,0.0669,0.1841,0.1313,SAFE
NODE_01,2.156,0.4868,1.2447,WARNING
NODE_01,0.203,0.2049,0.0754,SAFE
NODE_01,0.0028,0.0535,0.0974,SAFE
NODE_01,2.867,0.4662,1.7323,WARNING
NODE_01,0.2129,0.072,0.0295,SAFE
NODE_01,0.0317,0.0364,0.1505,SAFE
NODE_01,11.0702,2.7518,3.5825,DANGER
NODE_01,0.0212,0.1732,0.1955,SAFE
NODE_01,0.165,0.1703,0.0776,SAFE
NODE_01,2.2245,1.1087,1.6038,WARNING
NODE_01,0.1535,0.208,0.0808,SAFE
NODE_01,0.2504,0.0497,0.0285,SAFE
NODE_01,0.1037,0.2068,0.1802,SAFE
NODE_01,0.1381,0.1265,0.1432,SAFE
NODE_01,0.1876,0.2021,0.1983,SAFE
NODE_01,0.0396,0.0325,0.1983,SAFE
NODE_01,0.1295,0.2634,0.0846,SAFE
NODE_01,0.1566,0.2791,0.1036,SAFE
NODE_01,10.1146,3.7621,2.0504,DANGER
NODE_01,0.6204,1.0643,0.5112,WARNING
NODE_01,1.5347,0.5989,1.1188,WARNING
NODE_01,0.0498,0.1114,0.0675,SAFE
NODE_01,0.2625,0.0745,0.0275,SAFE
NODE_01,2.6918,0.7842,1.3027,WARNING
NODE_01,0.1781,0.0935,0.164,SAFE
NODE_01,2.694,0.478,1.1144,WARNING
NODE_01,0.0154,0.0455,0.0086,SAFE
NODE_01,0.1419,0.2884,0.0848,SAFE
NODE_01,0.223,0.2079,0.0722,SAFE
NODE_01,10.615,5.7604,6.6102,DANGER
NODE_01,8.3542,1.8478,4.3747,DANGER
NODE_01,0.0869,0.0836,0.1291,SAFE
NODE_01,0.1764,0.124,0.1749,SAFE
NODE_01,0.1541,0.1197,0.1349,SAFE
NODE_01,0.9091,0.958,0.5599,WARNING
NODE_01,0.1974,0.2942,0.1743,SAFE
NODE_01,0.2518,0.2516,0.1995,SAFE
NODE_01,0.2693,0.0864,0.1764,SAFE
NODE_01,2.4991,0.7864,1.1522,WARNING
NODE_01,0.1267,0.2566,0.0635,SAFE
NODE_01,0.0881,0.2212,0.1489,SAFE
NODE_01,0.1019,0.1706,0.0545,SAFE
NODE_01,0.1751,0.2189,0.091,SAFE
NODE_01,3.3213,0.6918,1.6989,WARNING
NODE_01,0.012,0.1342,0.0385,SAFE
NODE_01,12.6493,2.8803,7.3786,DANGER
NODE_01,12.2547,2.2597,7.662,DANGER
NODE_01,0.2015,0.0311,0.19,SAFE
NODE_01,2.6653,1.1177,0.8705,WARNING
NODE_01,11.7918,3.3663,7.4374,DANGER
NODE_01,0.15,0.0559,0.1406,SAFE
NODE_01,0.1566,0.0817,0.0117,SAFE
NODE_01,0.0987,0.1557,0.1139,SAFE
NODE_01,9.3553,4.5776,2.4405,DANGER
NODE_01,3.2147,0.7553,1.3377,WARNING
NODE_01,0.2513,0.2365,0.0749,SAFE
NODE_01,0.1633,0.1843,0.1762,SAFE
NODE_01,0.2936,0.1695,0.1327,SAFE
NODE_01,0.2245,0.0399,0.1706,SAFE
NODE_01,2.2692,0.7358,0.5834,WARNING
NODE_01,0.0221,0.0588,0.0198,SAFE
NODE_01,1.9678,0.7911,0.6603,WARNING
NODE_01,0.2017,0.0891,0.102,SAFE
NODE_01,2.334,0.3705,1.0986,WARNING
NODE_01,0.12,0.2498,0.0485,SAFE
NODE_01,0.2816,0.2626,0.0434,SAFE
NODE_01,0.0232,0.1141,0.1637,SAFE
NODE_01,0.2838,0.1258,0.199,SAFE
NODE_01,1.7875,0.8022,1.3552,WARNING
NODE_01,0.0301,0.0251,0.0683,SAFE
NODE_01,0.0139,0.2625,0.0182,SAFE
NODE_01,0.2207,0.1283,0.1629,SAFE
NODE_01,0.9587,0.3786,0.4745,WARNING
NODE_01,0.1727,0.2566,0.1326,SAFE
NODE_01,0.045,0.2783,0.0134,SAFE
NODE_01,0.2587,0.1138,0.0257,SAFE
NODE_01,9.6048,3.3924,7.6121,DANGER
NODE_01,0.9796,1.0116,1.0514,WARNING
NODE_01,0.2472,0.1998,0.1648,SAFE
NODE_01,0.1134,0.2038,0.0628,SAFE
NODE_01,0.2109,0.0873,0.1017,SAFE
NODE_01,0.1063,0.2672,0.1765,SAFE
NODE_01,4.7724,5.2269,5.9688,DANGER
NODE_01,0.1723,0.1272,0.0496,SAFE
NODE_01,0.196,0.2072,0.0195,SAFE
NODE_01,3.1103,0.6597,1.4456,WARNING
NODE_01,0.1289,0.0825,0.1051,SAFE
NODE_01,0.2586,0.2294,0.0412,SAFE
NODE_01,0.092,0.0822,0.0591,SAFE
NODE_01,1.4357,0.7086,1.438,WARNING
NODE_01,2.4014,0.8289,0.904,WARNING
NODE_01,0.2967,0.1577,0.1323,SAFE
NODE_01,0.0216,0.2446,0.0127,SAFE
NODE_01,2.9547,0.9989,0.9861,WARNING
NODE_01,0.5787,0.4512,0.6289,WARNING
NODE_01,0.7339,0.6187,1.3523,WARNING
NODE_01,0.2448,0.0316,0.1863,SAFE
NODE_01,0.1457,0.2927,0.0987,SAFE
NODE_01,0.1455,0.1405,0.1978,SAFE
NODE_01,0.2428,0.0757,0.1962,SAFE
NODE_01,7.4602,3.1588,7.1122,DANGER
NODE_01,0.2908,0.2966,0.0125,SAFE
NODE_01,7.8553,4.5679,3.8728,DANGER
NODE_01,0.7612,1.0557,1.6254,WARNING
NODE_01,0.0032,0.2909,0.0969,SAFE
NODE_01,0.2954,0.1881,0.157,SAFE
NODE_01,0.2679,0.2108,0.1972,SAFE
NODE_01,0.2811,0.1506,0.023,SAFE
NODE_01,7.2654,1.3648,3.7791,DANGER
NODE_01,0.2853,0.137,0.0704,SAFE
NODE_01,0.1829,0.1417,0.1503,SAFE
NODE_01,0.1215,0.12,0.1807,SAFE
NODE_01,1.1472,0.7205,1.0651,WARNING
NODE_01,0.1035,0.2325,0.1987,SAFE
NODE_01,0.0827,0.2227,0.0819,SAFE
NODE_01,10.4449,4.4342,7.629,DANGER
NODE_01,0.0704,0.0539,0.0518,SAFE
NODE_01,0.1256,0.1719,0.0718,SAFE
NODE_01,0.2834,0.2745,0.1709,SAFE
NODE_01,0.0197,0.1679,0.1761,SAFE
NODE_01,0.0597,0.123,0.1249,SAFE
NODE_01,0.2248,0.0585,0.0942,SAFE
NODE_01,0.1696,0.1499,0.0913,SAFE
NODE_01,0.0879,0.0882,0.1271,SAFE
NODE_01,2.6257,0.8533,0.765,WARNING
NODE_01,0.1166,0.2334,0.1177,SAFE
NODE_01,0.1875,0.0869,0.0584,SAFE
NODE_01,14.8496,4.747,6.8834,DANGER
NODE_01,0.0222,0.2245,0.1866,SAFE
NODE_01,0.0749,0.1784,0.0091,SAFE
NODE_01,0.0435,0.1008,0.0809,SAFE
NODE_01,0.1332,0.1142,0.1247,SAFE
NODE_01,0.0208,0.2416,0.1408,SAFE
NODE_01,0.1825,0.2451,0.0382,SAFE
NODE_01,0.1916,0.1894,0.057,SAFE
NODE_01,0.1697,0.1814,0.0662,SAFE
NODE_01,1.0912,1.0732,0.9414,WARNING
NODE_01,0.2481,0.1273,0.158,SAFE
NODE_01,9.0033,1.3146,5.4704,DANGER
NODE_01,0.0835,0.0894,0.0767,SAFE
NODE_01,0.0478,0.1911,0.0817,SAFE
NODE_01,0.2666,0.242,0.0674,SAFE
NODE_01,0.1338,0.1203,0.1353,SAFE
NODE_01,0.2026,0.0409,0.1228,SAFE
NODE_01,0.2183,0.0168,0.0659,SAFE
NODE_01,0.2535,0.076,0.1312,SAFE
NODE_01,5.8845,1.5619,7.0282,DANGER
NODE_01,0.1527,0.0836,0.1376,SAFE
NODE_01,0.1163,0.2204,0.1394,SAFE
NODE_01,0.1021,0.1852,0.0699,SAFE
NODE_01,10.2689,1.4495,6.4955,DANGER
NODE_01,0.0436,0.1254,0.0719,SAFE
NODE_01,0.2397,0.1338,0.0487,SAFE
NODE_01,0.0625,0.1486,0.1562,SAFE
NODE_01,0.2214,0.2799,0.0107,SAFE
NODE_01,0.2619,0.1967,0.0363,SAFE
NODE_01,0.2952,0.0846,0.0312,SAFE
NODE_01,0.0597,0.0711,0.0034,SAFE
NODE_01,0.1768,0.2569,0.1027,SAFE
NODE_01,0.0259,0.1148,0.0076,SAFE
NODE_01,6.6017,1.8913,2.2346,DANGER
NODE_01,0.0087,0.0914,0.0735,SAFE
NODE_01,0.75,1.1857,1.1014,WARNING
NODE_01,4.2589,4.8239,5.8532,DANGER
NODE_01,0.6287,0.9091,0.6265,WARNING
NODE_01,2.9884,1.1867,1.5484,WARNING
NODE_01,0.2282,0.081,0.0995,SAFE
NODE_01,0.2909,0.0313,0.0816,SAFE
NODE_01,0.1846,0.0649,0.1875,SAFE
NODE_01,2.6547,0.4248,1.6006,WARNING
NODE_01,1.9233,0.9279,0.9149,WARNING
NODE_01,0.095,0.2881,0.0588,SAFE
NODE_01,0.015,0.2512,0.1673,SAFE
NODE_01,0.5614,0.5136,1.6154,WARNING
NODE_01,0.0322,0.0347,0.0577,SAFE
NODE_01,5.5661,4.1398,7.3781,DANGER
NODE_01,1.0126,1.0117,0.968,WARNING
NODE_01,0.1862,0.2166,0.0132,SAFE
NODE_01,0.1304,0.1811,0.029,SAFE
NODE_01,0.1948,0.2926,0.1463,SAFE
NODE_01,3.2083,0.5569,0.993,WARNING
NODE_01,0.2189,0.148,0.1179,SAFE
NODE_01,0.1003,0.1465,0.1099,SAFE
NODE_01,0.5363,0.922,1.6331,WARNING
NODE_01,10.4639,3.4386,3.329,DANGER
NODE_01,2.9076,1.1709,1.4367,WARNING
NODE_01,0.0712,0.0795,0.1501,SAFE
NODE_01,0.0451,0.2799,0.1361,SAFE
NODE_01,0.2832,0.0604,0.0922,SAFE
NODE_01,0.1023,0.0386,0.1316,SAFE
NODE_01,2.8246,0.6237,1.12,WARNING
NODE_01,0.1726,0.1855,0.1923,SAFE
NODE_01,0.1734,0.2513,0.0919,SAFE
NODE_01,0.2611,0.2461,0.0215,SAFE
NODE_01,1.9211,0.4295,1.4684,WARNING
NODE_01,0.0247,0.1022,0.0907,SAFE
NODE_01,0.0179,0.1957,0.1654,SAFE
NODE_01,0.0103,0.1812,0.0933,SAFE
NODE_01,0.1927,0.1603,0.1719,SAFE
NODE_01,0.1764,0.0731,0.1435,SAFE
NODE_01,0.2855,0.1018,0.0164,SAFE
NODE_01,1.7282,0.3882,1.5483,WARNING
NODE_01,0.2332,0.1567,0.0178,SAFE
NODE_01,1.4065,0.3899,1.2393,WARNING
NODE_01,2.086,1.0469,1.374,WARNING
NODE_01,0.2438,0.1262,0.1667,SAFE
NODE_01,0.114,0.1706,0.0353,SAFE
NODE_01,0.1835,0.1087,0.193,SAFE
NODE_01,3.2699,0.4232,0.6605,WARNING
NODE_01,2.899,0.7121,0.6227,WARNING
NODE_01,0.2681,0.1914,0.0526,SAFE
NODE_01,1.1911,0.7149,1.6534,WARNING
NODE_01,0.7715,0.6953,1.3915,WARNING
NODE_01,0.2892,0.2101,0.1139,SAFE
NODE_01,2.7726,0.9693,0.8856,WARNING
NODE_01,0.2781,0.1119,0.0448,SAFE
NODE_01,9.3779,3.13,5.65,DANGER
NODE_01,0.1298,0.181,0.0736,SAFE
NODE_01,0.2283,0.1815,0.0949,SAFE
NODE_01,0.1047,0.125,0.1488,SAFE
NODE_01,0.071,0.1784,0.133,SAFE
NODE_01,0.0963,0.0219,0.0326,SAFE
NODE_01,0.1133,0.0232,0.1207,SAFE
NODE_01,1.5796,0.5641,1.3421,WARNING
NODE_01,0.2091,0.0227,0.19,SAFE
NODE_01,2.7311,0.4548,1.3801,WARNING
NODE_01,3.1247,0.5011,1.3994,WARNING
NODE_01,0.7911,0.6414,1.3936,WARNING
NODE_01,0.006,0.0534,0.1719,SAFE
NODE_01,0.1147,0.1875,0.1893,SAFE
NODE_01,3.2361,1.1498,1.5236,WARNING
NODE_01,0.2443,0.0476,0.1053,SAFE
NODE_01,0.1543,0.1177,0.1765,SAFE
NODE_01,1.8949,1.1019,1.5287,WARNING
NODE_01,0.1282,0.2284,0.1669,SAFE
NODE_01,2.2669,0.3751,1.2754,WARNING
NODE_01,0.1474,0.1248,0.0412,SAFE
NODE_01,0.1801,0.0678,0.1384,SAFE
NODE_01,0.0735,0.0111,0.1647,SAFE
NODE_01,0.0292,0.0389,0.1523,SAFE
NODE_01,2.8141,0.822,1.4214,WARNING
NODE_01,0.0664,0.1159,0.0416,SAFE
NODE_01,0.1355,0.0973,0.0951,SAFE
NODE_01,0.1028,0.1353,0.0132,SAFE
NODE_01,2.0067,0.4009,1.2449,WARNING
NODE_01,3.431,1.0788,0.7383,WARNING
NODE_01,0.2418,0.05,0.0811,SAFE
NODE_01,0.0515,0.0625,0.0944,SAFE
NODE_01,2.1642,0.7863,1.76,WARNING
NODE_01,0.0419,0.142,0.0112,SAFE
NODE_01,1.0094,0.791,1.4401,WARNING
NODE_01,0.021,0.1615,0.0899,SAFE
NODE_01,0.2342,0.0784,0.066,SAFE
NODE_01,0.2558,0.1286,0.0262,SAFE
NODE_01,0.0704,0.1444,0.0236,SAFE
NODE_01,2.535,0.5373,1.534,WARNING
NODE_01,0.1381,0.186,0.073,SAFE
NODE_01,0.0534,0.0549,0.0576,SAFE
NODE_01,0.9783,0.6506,0.7926,WARNING
NODE_01,0.1949,0.162,0.0782,SAFE
NODE_01,0.12,0.0501,0.1474,SAFE
NODE_01,0.1352,0.1423,0.0449,SAFE
NODE_01,1.4466,1.128,1.0634,WARNING
NODE_01,2.9537,1.1724,1.6875,WARNING
NODE_01,12.2999,2.4045,3.2669,DANGER
NODE_01,0.2083,0.2678,0.1725,SAFE
NODE_01,0.2561,0.0521,0.0652,SAFE
NODE_01,9.8173,3.9741,5.6266,DANGER
NODE_01,0.2842,0.2274,0.149,SAFE
NODE_01,0.0735,0.182,0.1318,SAFE
NODE_01,0.0053,0.255,0.033,SAFE
NODE_01,0.2572,0.0121,0.125,SAFE
NODE_01,0.0329,0.2096,0.1981,SAFE
NODE_01,0.155,0.1865,0.0686,SAFE
NODE_01,0.0356,0.2241,0.113,SAFE
NODE_01,0.1673,0.2427,0.142,SAFE
NODE_01,0.2511,0.0206,0.1151,SAFE
NODE_01,14.7388,2.5839,7.74,DANGER
NODE_01,14.6854,5.0705,3.6584,DANGER
NODE_01,0.0037,0.1585,0.1826,SAFE
NODE_01,0.1717,0.0704,0.132,SAFE
NODE_01,0.1387,0.1678,0.1385,SAFE
NODE_01,1.1977,0.7156,0.7307,WARNING
NODE_01,0.2134,0.2889,0.1789,SAFE
NODE_01,0.1092,0.0987,0.0654,SAFE
NODE_01,0.072,0.0523,0.1367,SAFE
NODE_01,0.2842,0.2153,0.0806,SAFE
NODE_01,0.0549,0.01,0.0671,SAFE
NODE_01,0.0408,0.0487,0.1141,SAFE
NODE_01,12.948,2.4441,7.2354,DANGER
NODE_01,0.2001,0.0516,0.1691,SAFE
NODE_01,0.1457,0.1486,0.1002,SAFE
NODE_01,0.1303,0.2502,0.0247,SAFE
NODE_01,0.064,0.2683,0.0884,SAFE
NODE_01,0.0233,0.0549,0.1599,SAFE
NODE_01,0.0029,0.1365,0.1168,SAFE
NODE_01,0.1645,0.0695,0.1823,SAFE
NODE_01,0.2398,0.211,0.1782,SAFE
NODE_01,0.1088,0.0145,0.1425,SAFE
NODE_01,0.0701,0.0257,0.1639,SAFE
NODE_01,0.1112,0.0569,0.0051,SAFE
NODE_01,1.5946,0.4009,0.6667,WARNING
NODE_01,0.0471,0.2174,0.0792,SAFE
NODE_01,0.0158,0.0958,0.0508,SAFE
NODE_01,0.1227,0.1609,0.1263,SAFE
NODE_01,1.4897,0.8353,1.4909,WARNING
NODE_01,0.1145,0.1676,0.0807,SAFE
NODE_01,0.163,0.0403,0.0517,SAFE
NODE_01,0.2285,0.2428,0.0825,SAFE
NODE_01,0.2386,0.0127,0.0212,SAFE
NODE_01,0.0749,0.048,0.1568,SAFE
NODE_01,0.1491,0.1245,0.0314,SAFE
NODE_01,0.217,0.243,0.0044,SAFE
NODE_01,1.6594,0.3978,0.4003,WARNING
NODE_01,1.4035,1.0326,1.1579,WARNING
NODE_01,0.185,0.0924,0.0442,SAFE
NODE_01,0.0127,0.0117,0.0346,SAFE
NODE_01,0.0782,0.2146,0.0447,SAFE
NODE_01,10.6123,2.6613,5.4673,DANGER
NODE_01,0.1894,0.0885,0.1778,SAFE
NODE_01,2.1358,0.3928,0.5324,WARNING
NODE_01,0.5782,0.4118,1.7488,WARNING
NODE_01,0.1126,0.0492,0.0389,SAFE
NODE_01,10.0982,1.443,2.4415,DANGER
NODE_01,0.024,0.0883,0.0115,SAFE
NODE_01,0.0821,0.1609,0.1932,SAFE
NODE_01,0.0945,0.2073,0.1951,SAFE
NODE_01,0.1457,0.1294,0.1863,SAFE
NODE_01,0.2706,0.1272,0.1168,SAFE
NODE_01,0.1521,0.176,0.0136,SAFE
NODE_01,0.0053,0.2832,0.0237,SAFE
NODE_01,0.1621,0.1055,0.1516,SAFE
NODE_01,9.7983,3.6428,6.2822,DANGER
NODE_01,0.028,0.2162,0.0998,SAFE
NODE_01,0.1522,0.0678,0.1301,SAFE
NODE_01,0.0906,0.1547,0.1855,SAFE
NODE_01,1.4062,1.1938,0.8141,WARNING
NODE_01,2.9885,0.6547,1.349,WARNING
NODE_01,0.1239,0.2469,0.0791,SAFE
NODE_01,1.6594,0.7568,0.4767,WARNING
NODE_01,0.2925,0.2379,0.1055,SAFE
NODE_01,1.6892,1.0387,0.477,WARNING
NODE_01,0.1347,0.2653,0.0759,SAFE
NODE_01,0.2228,0.0469,0.0144,SAFE
NODE_01,0.1011,0.1334,0.1079,SAFE
NODE_01,0.2011,0.0957,0.091,SAFE
NODE_01,0.0974,0.1707,0.1092,SAFE
NODE_01,0.1868,0.1559,0.059,SAFE
NODE_01,1.8097,1.0589,0.4304,WARNING
NODE_01,8.8266,4.121,7.8658,DANGER
NODE_01,6.15,5.4786,5.5633,DANGER
NODE_01,2.4896,0.8249,0.7707,WARNING
NODE_01,12.0261,3.9228,6.6119,DANGER
NODE_01,0.7953,0.777,1.3117,WARNING
NODE_01,0.2437,0.2836,0.1607,SAFE
NODE_01,0.048,0.2703,0.1077,SAFE
NODE_01,0.0732,0.1821,0.0892,SAFE
NODE_01,0.0702,0.2803,0.0844,SAFE
NODE_01,2.1876,0.7813,1.4152,WARNING
NODE_01,0.0327,0.1914,0.1535,SAFE
NODE_01,14.2588,3.9555,3.7585,DANGER
NODE_01,1.9968,0.9124,0.5331,WARNING
NODE_01,0.074,0.2257,0.1451,SAFE
NODE_01,0.1122,0.1144,0.1195,SAFE
NODE_01,10.9793,4.0559,4.5469,DANGER
NODE_01,0.02,0.1519,0.0786,SAFE
NODE_01,0.1263,0.1421,0.0875,SAFE
NODE_01,1.9836,0.5808,1.3401,WARNING
NODE_01,9.8983,3.2262,4.5595,DANGER
NODE_01,0.1858,0.0661,0.0052,SAFE
NODE_01,0.0274,0.2461,0.1932,SAFE
NODE_01,0.2798,0.1516,0.061,SAFE
NODE_01,0.762,1.1707,0.942,WARNING
NODE_01,11.1271,3.5586,7.0204,DANGER
NODE_01,0.1465,0.1869,0.0594,SAFE
NODE_01,0.1867,0.0701,0.0494,SAFE
NODE_01,0.2843,0.1887,0.0048,SAFE
NODE_01,0.0733,0.231,0.1548,SAFE
NODE_01,0.1834,0.2441,0.1113,SAFE
NODE_01,0.2216,0.2316,0.0179,SAFE
NODE_01,0.0064,0.2833,0.078,SAFE
NODE_01,0.1457,0.0464,0.1071,SAFE
NODE_01,0.1332,0.1469,0.0076,SAFE
NODE_01,0.0312,0.071,0.1719,SAFE
NODE_01,0.2173,0.294,0.1051,SAFE
NODE_01,1.9434,0.5066,0.4851,WARNING
NODE_01,7.0832,4.6701,6.7122,DANGER
NODE_01,0.2724,0.0859,0.1568,SAFE
NODE_01,0.1988,0.1643,0.1453,SAFE
NODE_01,0.1666,0.1658,0.0797,SAFE
NODE_01,0.0825,0.2383,0.0196,SAFE
NODE_01,0.0819,0.0576,0.0361,SAFE
NODE_01,1.9188,0.6787,0.4522,WARNING
NODE_01,14.021,4.3745,4.0371,DANGER
NODE_01,0.146,0.2551,0.1212,SAFE
NODE_01,0.1337,0.1307,0.1198,SAFE
NODE_01,0.2139,0.0528,0.0784,SAFE
NODE_01,0.0516,0.2452,0.1477,SAFE
NODE_01,9.6741,1.9616,2.811,DANGER
NODE_01,0.1642,0.1757,0.0771,SAFE
NODE_01,0.2312,0.2846,0.0203,SAFE
NODE_01,0.2802,0.0535,0.0718,SAFE
NODE_01,6.9106,2.4231,5.0765,DANGER
NODE_01,2.9834,0.7374,1.2206,WARNING
NODE_01,0.0349,0.1288,0.0637,SAFE
NODE_01,0.1248,0.0894,0.1547,SAFE
NODE_01,0.7272,1.016,0.754,WARNING
NODE_01,0.0785,0.2915,0.1655,SAFE
NODE_01,0.0844,0.2911,0.1928,SAFE
NODE_01,0.9312,0.678,1.2856,WARNING
NODE_01,0.0441,0.1612,0.0201,SAFE
NODE_01,0.0985,0.2864,0.0942,SAFE
NODE_01,2.8558,0.6786,0.5564,WARNING
NODE_01,1.101,0.612,1.1246,WARNING
NODE_01,0.28,0.2209,0.1287,SAFE
NODE_01,0.2319,0.1159,0.1096,SAFE
NODE_01,0.1858,0.0584,0.0839,SAFE
NODE_01,0.1471,0.2026,0.0982,SAFE
NODE_01,0.0473,0.0265,0.1481,SAFE
NODE_01,9.5731,3.3515,5.6424,DANGER
NODE_01,8.4726,3.3029,7.0576,DANGER
NODE_01,6.271,3.8302,2.7406,DANGER
NODE_01,0.1785,0.037,0.1864,SAFE
NODE_01,3.2003,0.5548,0.7219,WARNING
NODE_01,0.1662,0.2651,0.1715,SAFE
NODE_01,0.1231,0.2643,0.1862,SAFE
NODE_01,3.2382,0.5753,1.0616,WARNING
NODE_01,0.198,0.1222,0.1863,SAFE
NODE_01,1.8798,0.978,1.0448,WARNING
NODE_01,0.2181,0.048,0.0316,SAFE
NODE_01,5.5979,4.2479,4.3333,DANGER
NODE_01,0.0114,0.1587,0.1331,SAFE
NODE_01,4.1773,4.5908,2.0575,DANGER
NODE_01,0.2719,0.0397,0.0374,SAFE
NODE_01,0.2076,0.1989,0.0837,SAFE
NODE_01,5.5231,4.2608,3.8966,DANGER
NODE_01,2.5708,1.1468,0.4355,WARNING
NODE_01,10.8102,1.5908,2.583,DANGER
NODE_01,0.251,0.0507,0.0608,SAFE
NODE_01,0.2861,0.0116,0.1557,SAFE
NODE_01,0.1717,0.1551,0.1281,SAFE
NODE_01,0.0179,0.2235,0.1581,SAFE
NODE_01,0.2543,0.0592,0.0602,SAFE
NODE_01,0.7379,0.4996,0.6366,WARNING
NODE_01,0.1144,0.2434,0.1382,SAFE
NODE_01,0.2454,0.097,0.148,SAFE
NODE_01,3.3436,0.7546,1.0411,WARNING
NODE_01,0.1853,0.0948,0.1215,SAFE
NODE_01,0.0492,0.0474,0.1981,SAFE
NODE_01,0.0054,0.1008,0.0177,SAFE
NODE_01,0.2023,0.1435,0.1385,SAFE
NODE_01,0.7397,0.3648,1.4575,WARNING
NODE_01,0.0215,0.1705,0.1445,SAFE
NODE_01,0.2302,0.2641,0.0341,SAFE
NODE_01,0.1952,0.2819,0.0507,SAFE
NODE_01,0.151,0.0152,0.088,SAFE
NODE_01,10.0859,2.4344,4.4776,DANGER
NODE_01,0.2575,0.1871,0.1314,SAFE
NODE_01,0.1845,0.146,0.1097,SAFE
NODE_01,0.2683,0.093,0.1344,SAFE
NODE_01,0.2285,0.1066,0.032,SAFE
NODE_01,0.2377,0.0669,0.1903,SAFE
NODE_01,0.2958,0.2177,0.0149,SAFE
NODE_01,0.1956,0.0738,0.0875,SAFE
NODE_01,2.7427,0.4754,1.235,WARNING
NODE_01,0.2326,0.1235,0.1222,SAFE
NODE_01,0.2289,0.1843,0.0598,SAFE
NODE_01,0.0531,0.0222,0.1096,SAFE
NODE_01,0.2498,0.0252,0.0104,SAFE
NODE_01,0.0517,0.103,0.1636,SAFE
NODE_01,0.1351,0.1676,0.126,SAFE
NODE_01,11.4908,4.4476,4.3926,DANGER
NODE_01,0.0517,0.162,0.0741,SAFE
NODE_01,0.0624,0.2449,0.115,SAFE
NODE_01,0.2368,0.067,0.006,SAFE
NODE_01,0.0982,0.1525,0.1315,SAFE
NODE_01,0.1301,0.2282,0.0957,SAFE
NODE_01,0.0084,0.1281,0.1048,SAFE
NODE_01,0.0092,0.042,0.156,SAFE
NODE_01,0.1323,0.0393,0.0459,SAFE
NODE_01,0.1502,0.042,0.099,SAFE
NODE_01,0.2326,0.0844,0.1903,SAFE
NODE_01,0.2906,0.1484,0.0178,SAFE
NODE_01,0.1448,0.1287,0.1187,SAFE
NODE_01,0.1148,0.0293,0.0597,SAFE
NODE_01,0.1265,0.0649,0.0601,SAFE
NODE_01,0.195,0.0535,0.0319,SAFE
NODE_01,0.0226,0.1212,0.1803,SAFE
NODE_01,0.194,0.1992,0.0456,SAFE
NODE_01,0.1383,0.1239,0.057,SAFE
NODE_01,2.879,0.8849,1.604,WARNING
NODE_01,10.6798,5.6431,4.6951,DANGER
NODE_01,14.7498,1.9295,5.1234,DANGER
NODE_01,0.2309,0.1151,0.1586,SAFE
NODE_01,0.2395,0.1478,0.0275,SAFE
NODE_01,0.211,0.293,0.1698,SAFE
NODE_01,0.1303,0.2153,0.1513,SAFE
NODE_01,0.2898,0.2815,0.1656,SAFE
NODE_01,0.043,0.1525,0.1574,SAFE
NODE_01,0.1663,0.1072,0.06,SAFE
NODE_01,0.1684,0.0606,0.0845,SAFE
NODE_01,2.5939,0.4601,1.1916,WARNING
NODE_01,0.198,0.1089,0.006,SAFE
NODE_01,0.2037,0.0214,0.129,SAFE
NODE_01,3.1649,0.8664,1.0639,WARNING
NODE_01,0.1683,0.2633,0.1841,SAFE
NODE_01,0.219,0.2601,0.1263,SAFE
NODE_01,0.1873,0.0777,0.0281,SAFE
NODE_01,0.2117,0.0164,0.008,SAFE
NODE_01,4.1019,5.5258,3.684,DANGER
NODE_01,0.1588,0.2303,0.1391,SAFE
NODE_01,0.0275,0.2428,0.0989,SAFE
NODE_01,0.0704,0.0479,0.0033,SAFE
NODE_01,1.0617,0.6892,1.4271,WARNING
